listing_id,user_id,title,description,price,area_sqm,price_per_sqm,location,contact_verified,account_age_days,is_scam
list_649,user_63,73 sqm Condo with Great Amenities – Hougang,A stylish 73 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1826.83,73.83,24.75,Hougang,True,153,0
list_650,user_246,Premium Location: Tampines 93 sqm Residence,Newly renovated unit with 93 sqm of space. Prime Tampines location. Book a viewing today!,3370.16,93.02,36.23,Tampines,True,1,0
list_651,user_59,Premium Location: Orchard 59 sqm Residence,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2539.18,59.59,42.61,Orchard,True,1009,0
list_652,user_114,65 sqm Condo with Great Amenities – Jurong,A stylish 65 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2885.89,65.8,43.86,Jurong,True,642,0
list_653,user_31,Premium Location: Hougang 104 sqm Residence,A stylish 104 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3826.03,104.94,36.46,Hougang,True,57,0
list_654,user_10,Modern 99 sqm Apartment in Toa Payoh,A stylish 99 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3876.55,99.96,38.78,Toa Payoh,True,113,0
list_655,user_147,Spacious Flat for Rent in Bukit Timah,"Enjoy a 81 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2755.95,81.93,33.64,Bukit Timah,True,1132,0
list_656,user_97,Modern 79 sqm Apartment in Bukit Timah,Newly renovated unit with 79 sqm of space. Prime Bukit Timah location. Book a viewing today!,1185.52,79.03,15.0,Bukit Timah,True,985,0
list_657,user_57,Toa Payoh Living: Elegant 91 sqm Unit Available,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3664.34,91.42,40.08,Toa Payoh,True,1060,0
list_658,user_286,74 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2975.71,74.92,39.72,Tampines,True,454,0
list_659,user_75,Toa Payoh Living: Elegant 109 sqm Unit Available,A stylish 109 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2772.81,109.22,25.39,Toa Payoh,True,1099,0
list_660,user_233,Spacious Flat for Rent in Hougang,A stylish 65 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2044.99,65.49,31.23,Hougang,True,1614,0
list_661,user_213,Modern 92 sqm Apartment in Jurong,Newly renovated unit with 92 sqm of space. Prime Jurong location. Book a viewing today!,4832.16,92.26,52.37,Jurong,True,1351,0
list_662,user_56,Spacious Flat for Rent in Bukit Timah,Live comfortably in this charming 68 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2034.83,68.21,29.83,Bukit Timah,True,930,0
list_663,user_33,Premium Location: Toa Payoh 62 sqm Residence,Newly renovated unit with 62 sqm of space. Prime Toa Payoh location. Book a viewing today!,3556.92,62.42,56.99,Toa Payoh,True,1526,0
list_664,user_105,89 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",4325.29,89.31,48.43,Tampines,True,1656,0
list_665,user_111,Tampines Living: Elegant 80 sqm Unit Available,Newly renovated unit with 80 sqm of space. Prime Tampines location. Book a viewing today!,3151.97,80.07,39.36,Tampines,True,957,0
list_666,user_15,Bukit Timah Living: Elegant 77 sqm Unit Available,"Enjoy a 77 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",1297.02,77.9,16.65,Bukit Timah,True,701,0
list_667,user_119,Premium Location: Bukit Timah 104 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",4146.6,104.45,39.7,Bukit Timah,True,849,0
list_668,user_46,Modern 97 sqm Apartment in Tampines,"Enjoy a 97 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",3016.64,97.78,30.85,Tampines,True,1395,0
list_669,user_205,Spacious Flat for Rent in Bukit Timah,Live comfortably in this charming 77 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2410.91,77.27,31.2,Bukit Timah,True,1363,0
list_670,user_146,Premium Location: Bukit Timah 81 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3907.43,81.29,48.07,Bukit Timah,True,74,0
list_671,user_5,Modern 62 sqm Apartment in Bukit Timah,"Enjoy a 62 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2258.89,62.78,35.98,Bukit Timah,True,88,0
list_672,user_11,Premium Location: Hougang 84 sqm Residence,Newly renovated unit with 84 sqm of space. Prime Hougang location. Book a viewing today!,2990.9,84.83,35.26,Hougang,True,732,0
list_673,user_11,Hougang Living: Elegant 75 sqm Unit Available,A stylish 75 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2038.0,75.49,27.0,Hougang,True,1946,0
list_674,user_151,Spacious Flat for Rent in Tampines,A stylish 84 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3319.52,84.73,39.18,Tampines,True,1952,0
list_675,user_230,Orchard Living: Elegant 72 sqm Unit Available,A stylish 72 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1859.78,72.23,25.75,Orchard,True,1705,0
list_676,user_26,Spacious Flat for Rent in Toa Payoh,Newly renovated unit with 31 sqm of space. Prime Toa Payoh location. Book a viewing today!,996.0,31.0,32.13,Toa Payoh,True,1257,0
list_677,user_122,Jurong Living: Elegant 99 sqm Unit Available,Live comfortably in this charming 99 sqm flat in Jurong. Friendly neighborhood and modern interiors.,2970.26,99.24,29.93,Jurong,True,54,0
list_678,user_234,Spacious Flat for Rent in Orchard,A stylish 101 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4753.52,101.06,47.03,Orchard,True,355,0
list_679,user_252,88 sqm Condo with Great Amenities – Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",4135.92,88.19,46.9,Jurong,True,1982,0
list_680,user_289,Modern 47 sqm Apartment in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2355.09,47.57,49.51,Hougang,True,90,0
list_681,user_100,Spacious Flat for Rent in Jurong,Newly renovated unit with 61 sqm of space. Prime Jurong location. Book a viewing today!,2254.33,61.04,36.93,Jurong,True,735,0
list_682,user_12,Spacious Flat for Rent in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3668.41,60.97,60.17,Bukit Timah,True,1828,0
list_683,user_171,Modern 122 sqm Apartment in Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",3304.69,122.46,26.99,Jurong,True,1270,0
list_684,user_170,61 sqm Condo with Great Amenities – Toa Payoh,A stylish 61 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1838.68,61.37,29.96,Toa Payoh,True,939,0
list_685,user_200,Hougang Living: Elegant 48 sqm Unit Available,A stylish 48 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1485.51,48.42,30.68,Hougang,True,860,0
list_686,user_277,Tampines Living: Elegant 80 sqm Unit Available,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",1983.88,80.49,24.65,Tampines,True,1782,0
list_687,user_44,Premium Location: Hougang 89 sqm Residence,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2724.03,89.16,30.55,Hougang,True,1977,0
list_688,user_9,Premium Location: Jurong 95 sqm Residence,A stylish 95 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1974.75,95.9,20.59,Jurong,True,1953,0
list_689,user_29,Premium Location: Hougang 82 sqm Residence,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3279.85,82.66,39.68,Hougang,True,304,0
list_690,user_240,Spacious Flat for Rent in Tampines,A stylish 45 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1560.92,45.16,34.57,Tampines,True,1632,0
list_691,user_217,Spacious Flat for Rent in Hougang,Newly renovated unit with 55 sqm of space. Prime Hougang location. Book a viewing today!,2508.06,55.33,45.33,Hougang,True,1482,0
list_692,user_153,Modern 101 sqm Apartment in Orchard,A stylish 101 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4926.93,101.65,48.47,Orchard,True,277,0
list_693,user_81,Modern 48 sqm Apartment in Bukit Timah,Live comfortably in this charming 48 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,1923.05,48.4,39.73,Bukit Timah,True,595,0
list_694,user_289,Premium Location: Orchard 95 sqm Residence,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3725.94,95.0,39.22,Orchard,True,1582,0
list_695,user_239,98 sqm Condo with Great Amenities – Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",4117.62,98.96,41.61,Bukit Timah,True,968,0
list_696,user_81,100 sqm Condo with Great Amenities – Tampines,"Enjoy a 100 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",4107.26,100.24,40.97,Tampines,True,890,0
list_697,user_240,Spacious Flat for Rent in Orchard,Newly renovated unit with 87 sqm of space. Prime Orchard location. Book a viewing today!,4394.9,87.79,50.06,Orchard,True,316,0
list_698,user_126,Premium Location: Jurong 56 sqm Residence,A stylish 56 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2220.26,56.54,39.27,Jurong,True,382,0
list_699,user_72,Hougang Living: Elegant 67 sqm Unit Available,"Enjoy a 67 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3195.62,67.26,47.51,Hougang,True,1690,0
list_700,user_113,Premium Location: Bukit Timah 46 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2334.14,46.17,50.55,Bukit Timah,True,245,0
list_701,user_71,73 sqm Condo with Great Amenities – Jurong,Live comfortably in this charming 73 sqm flat in Jurong. Friendly neighborhood and modern interiors.,2812.6,73.7,38.16,Jurong,True,347,0
list_702,user_169,Modern 68 sqm Apartment in Bukit Timah,A stylish 68 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3196.33,68.2,46.86,Bukit Timah,True,663,0
list_703,user_51,113 sqm Condo with Great Amenities – Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3980.45,113.03,35.22,Orchard,True,1032,0
list_704,user_130,Premium Location: Toa Payoh 79 sqm Residence,Live comfortably in this charming 79 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3420.1,79.3,43.13,Toa Payoh,True,1979,0
list_705,user_97,Spacious Flat for Rent in Toa Payoh,Newly renovated unit with 104 sqm of space. Prime Toa Payoh location. Book a viewing today!,3282.71,104.26,31.48,Toa Payoh,True,1411,0
list_706,user_126,Tampines Living: Elegant 85 sqm Unit Available,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",3761.01,85.65,43.91,Tampines,True,1275,0
list_707,user_37,Tampines Living: Elegant 65 sqm Unit Available,A stylish 65 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2002.06,65.98,30.34,Tampines,True,416,0
list_708,user_239,Spacious Flat for Rent in Toa Payoh,"Enjoy a 119 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",6036.21,119.74,50.41,Toa Payoh,True,370,0
list_709,user_251,Spacious Flat for Rent in Tampines,"Enjoy a 91 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",3334.2,91.32,36.51,Tampines,True,290,0
list_710,user_266,Modern 96 sqm Apartment in Tampines,A stylish 96 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3174.65,96.57,32.87,Tampines,True,697,0
list_711,user_142,91 sqm Condo with Great Amenities – Hougang,A stylish 91 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4074.16,91.96,44.3,Hougang,True,424,0
list_712,user_7,Modern 69 sqm Apartment in Jurong,Live comfortably in this charming 69 sqm flat in Jurong. Friendly neighborhood and modern interiors.,3148.19,69.83,45.09,Jurong,True,1371,0
list_713,user_90,Premium Location: Bukit Timah 110 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3038.95,110.0,27.63,Bukit Timah,True,1608,0
list_714,user_19,Spacious Flat for Rent in Jurong,Newly renovated unit with 91 sqm of space. Prime Jurong location. Book a viewing today!,2559.2,91.11,28.09,Jurong,True,1622,0
list_715,user_111,Jurong Living: Elegant 55 sqm Unit Available,A stylish 55 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2268.64,55.7,40.73,Jurong,True,393,0
list_716,user_300,Spacious Flat for Rent in Jurong,Newly renovated unit with 128 sqm of space. Prime Jurong location. Book a viewing today!,3581.55,128.07,27.97,Jurong,True,1759,0
list_717,user_201,Modern 73 sqm Apartment in Bukit Timah,"Enjoy a 73 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2378.42,73.92,32.17,Bukit Timah,True,564,0
